Comment,Designator,Footprint,LCSC Part #
6.8uH,L1,L5.4X5.2,
10uF/50V,C1,C1206,
22uF/10V,C2 C3,C0805,
30.1k,R2,R0402,
47p,C5,C0402,
100n/50V,C4,C0603,
162k,R1,R0402,
AP63300WU-7,IC1,SOT23-6,C2158012
